1 1 2
1 2 4
1 3 4
1 4 4
1 5 4
1 6 4
1 7 4
1 8 4
1 9 4
1 10 4
1 11 5
1 12 5
1 13 5
1 14 5
1 15 5
1 16 5
1 17 5
1 18 5
1 19 5
1 20 5
1 21 5
1 22 5
1 23 5
1 24 5
1 25 5
1 26 5
1 27 5
1 28 5
1 29 5
1 30 5
1 31 5
1 32 5
1 33 5
1 34 5
1 35 5
1 36 5
1 37 5
1 38 5
1 39 5
1 40 5
1 41 5
1 42 5
1 43 5
1 44 5
1 45 5
1 46 5
1 47 5
1 48 5
1 49 5
1 50 5
1 51 2
2 1 2
2 2 4
2 3 4
2 4 4
2 5 4
2 6 4
2 7 4
2 8 4
2 9 4
2 10 4
2 11 5
2 12 5
2 13 5
2 14 5
2 15 5
2 16 5
2 17 5
2 18 5
2 19 5
2 20 5
2 21 5
2 22 5
2 23 5
2 24 5
2 25 5
2 26 5
2 27 5
2 28 5
2 29 5
2 30 5
2 31 5
2 32 5
2 33 5
2 34 5
2 35 5
2 36 5
2 37 5
2 38 5
2 39 5
2 40 5
2 41 5
2 42 5
2 43 5
2 44 5
2 45 5
2 46 5
2 47 5
2 48 5
2 49 5
2 50 5
2 51 20
3 1 2
3 2 4
3 3 4
3 4 4
3 5 4
3 6 4
3 7 4
3 8 4
3 9 4
3 10 4
3 11 5
3 12 5
3 13 5
3 14 5
3 15 5
3 16 5
3 17 5
3 18 5
3 19 5
3 20 5
3 21 5
3 22 5
3 23 5
3 24 5
3 25 5
3 26 5
3 27 5
3 28 5
3 29 5
3 30 5
3 31 5
3 32 5
3 33 5
3 34 5
3 35 5
3 36 5
3 37 5
3 38 5
3 39 5
3 40 5
3 41 5
3 42 5
3 43 5
3 44 5
3 45 5
3 46 5
3 47 5
3 48 5
3 49 5
3 50 5
3 51 20
4 1 2
4 2 4
4 3 4
4 4 4
4 5 4
4 6 4
4 7 4
4 8 4
4 9 4
4 10 4
4 11 5
4 12 5
4 13 5
4 14 5
4 15 5
4 16 5
4 17 5
4 18 5
4 19 5
4 20 5
4 21 5
4 22 5
4 23 5
4 24 5
4 25 5
4 26 5
4 27 5
4 28 5
4 29 5
4 30 5
4 31 5
4 32 5
4 33 5
4 34 5
4 35 5
4 36 5
4 37 5
4 38 5
4 39 5
4 40 5
4 41 5
4 42 5
4 43 5
4 44 5
4 45 5
4 46 5
4 47 5
4 48 5
4 49 5
4 50 5
4 51 20
5 1 2
5 2 4
5 3 4
5 4 4
5 5 4
5 6 4
5 7 4
5 8 4
5 9 4
5 10 4
5 11 5
5 12 5
5 13 5
5 14 5
5 15 5
5 16 5
5 17 5
5 18 5
5 19 5
5 20 5
5 21 5
5 22 5
5 23 5
5 24 5
5 25 5
5 26 5
5 27 5
5 28 5
5 29 5
5 30 5
5 31 5
5 32 5
5 33 5
5 34 5
5 35 5
5 36 5
5 37 5
5 38 5
